Variable,Index,Value,Bounds
flux,FCI_reverse,0.0,"[0, 1000.0]"
flux,FCLPA_reverse,0.0,"[0, 1000.0]"
flux,UAGAAT_reverse,0.0,"[0, 1000.0]"
flux,PRPPS_reverse,0.0,"[0, 1000.0]"
flux,PRMICI_reverse,0.0,"[0, 1000.0]"
flux,SERAT_reverse,0.0,"[0, 1000.0]"
flux,ASPK_reverse,0.0,"[0, 1000.0]"
flux,ASAD_reverse,0.795343388529974,"[0, 1000.0]"
flux,EX_mmet_e_reverse,0.0,"[0, -0.0]"
flux,CBMKr_reverse,0.0,"[0, 1000.0]"
flux,AMANAPEr_reverse,0.0,"[0, 1000.0]"
flux,NNATr_reverse,0.0,"[0, 1000.0]"
flux,GAPD_reverse,0.0,"[0, 1000.0]"
flux,ARGSL_reverse,0.0,"[0, 1000.0]"
flux,EX_mg2_e_reverse,0.00645380112872942,"[0, 1000.0]"
flux,ACOATA_reverse,0.0,"[0, 1000.0]"
flux,MLTP3_reverse,0.0,"[0, 1000.0]"
flux,OCBT_reverse,0.0,"[0, 1000.0]"
flux,GARFT_reverse,0.0,"[0, 1000.0]"
flux,PHETA1_reverse,0.13782864162698,"[0, 1000.0]"
flux,MCITL2_reverse,0.0,"[0, 1000.0]"
flux,ACOTA_reverse,0.220055647662148,"[0, 1000.0]"
flux,PRAGSr_reverse,0.0,"[0, 1000.0]"
flux,EX_acac_e_reverse,0.0,"[0, -0.0]"
flux,PPAKr_reverse,0.0,"[0, 1000.0]"
flux,PPM2_reverse,0.0,"[0, 1000.0]"
flux,EX_adn_e_reverse,0.0,"[0, -0.0]"
flux,EX_ins_e_reverse,0.0,"[0, -0.0]"
flux,G6PDH2r_reverse,0.0,"[0, 1000.0]"
flux,EX_glyc3p_e_reverse,0.0,"[0, -0.0]"
flux,EX_lcts_e_reverse,0.0,"[0, -0.0]"
flux,EX_nac_e_reverse,0.0,"[0, -0.0]"
flux,EX_ocdca_e_reverse,0.0,"[0, -0.0]"
flux,FBA3_reverse,0.0,"[0, 1000.0]"
flux,ADK3_reverse,0.0,"[0, 1000.0]"
flux,HSDy_reverse,0.519374388541381,"[0, 1000.0]"
flux,EX_dad_2_e_reverse,0.0,"[0, -0.0]"
flux,EX_ser__D_e_reverse,0.0,"[0, -0.0]"
flux,EX_gam6p_e_reverse,0.0,"[0, -0.0]"
flux,EX_15dap_e_reverse,0.0,"[0, -0.0]"
flux,EX_ocdcea_e_reverse,0.0,"[0, -0.0]"
flux,EX_cynt_e_reverse,0.0,"[0, -0.0]"
flux,EX_galctn__D_e_reverse,0.0,"[0, -0.0]"
flux,EX_glyb_e_reverse,0.0,"[0, -0.0]"
flux,GLUtex_reverse,0.0,"[0, 1000.0]"
flux,GLYtex_reverse,0.0,"[0, 1000.0]"
flux,GLYALDtex_reverse,0.0,"[0, 1000.0]"
flux,GLYBtex_reverse,0.0,"[0, 1000.0]"
flux,GLYCtex_reverse,0.0,"[0, 1000.0]"
flux,GLYC3Ptex_reverse,0.0,"[0, 1000.0]"
flux,GLYCLTtex_reverse,0.0,"[0, 1000.0]"
flux,GTPtex_reverse,0.0,"[0, 1000.0]"
flux,GUAtex_reverse,0.0,"[0, 1000.0]"
flux,Htex_reverse,6.83574637895082,"[0, 1000.0]"
flux,H2tex_reverse,0.0,"[0, 1000.0]"
flux,H2Otex_reverse,49.1098738302777,"[0, 1000.0]"
flux,O2tpp_reverse,0.0,"[0, 1000.0]"
flux,PYRt2rpp_reverse,0.0,"[0, 1000.0]"
flux,XANtpp_reverse,0.0,"[0, 1000.0]"
flux,DAPtex_reverse,0.0,"[0, 1000.0]"
flux,12PPDStex_reverse,0.0,"[0, 1000.0]"
flux,DDGLCNtex_reverse,0.0,"[0, 1000.0]"
flux,26DAHtex_reverse,0.0,"[0, 1000.0]"
flux,HCINNMtex_reverse,0.0,"[0, 1000.0]"
flux,HPPPNtex_reverse,0.0,"[0, 1000.0]"
flux,ACtex_reverse,0.0,"[0, 1000.0]"
flux,ACALDtex_reverse,0.0,"[0, 1000.0]"
flux,ACMANAtex_reverse,0.0,"[0, 1000.0]"
flux,ACACT7r_reverse,0.0,"[0, 1000.0]"
flux,ACACT2r_reverse,0.0,"[0, 1000.0]"
flux,ACACT3r_reverse,0.0,"[0, 1000.0]"
flux,ACACT4r_reverse,0.0,"[0, 1000.0]"
flux,SUCFUMtpp_reverse,0.0,"[0, 1000.0]"
flux,TARTRt7pp_reverse,0.0,"[0, 1000.0]"
flux,AHGDx_reverse,0.0,"[0, 1000.0]"
flux,EX_ca2_e_reverse,0.00387228067723765,"[0, 1000.0]"
flux,EX_so3_e_reverse,0.0,"[0, -0.0]"
flux,AKGt2rpp_reverse,0.0,"[0, 1000.0]"
flux,EX_ascb__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_ala_B_e_reverse,0.0,"[0, -0.0]"
flux,EX_agm_e_reverse,0.0,"[0, -0.0]"
flux,EX_minohp_e_reverse,0.0,"[0, -0.0]"
flux,EX_ppt_e_reverse,0.0,"[0, -0.0]"
flux,EX_hxa_e_reverse,0.0,"[0, -0.0]"
flux,EX_lyx__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_acmum_e_reverse,0.0,"[0, -0.0]"
flux,EX_dca_e_reverse,0.0,"[0, -0.0]"
flux,EX_all__D_e_reverse,0.0,"[0, -0.0]"
flux,EX_octa_e_reverse,0.0,"[0, -0.0]"
flux,EX_xylu__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_gdp_e_reverse,0.0,"[0, -0.0]"
flux,EX_gtp_e_reverse,0.0,"[0, -0.0]"
flux,THMDt2pp_copy2_reverse,0.0,"[0, 1000.0]"
flux,TRPt2rpp_reverse,0.0,"[0, 1000.0]"
flux,TYRt2rpp_reverse,0.0,"[0, 1000.0]"
flux,URIt2pp_copy2_reverse,0.0,"[0, 1000.0]"
flux,XTSNt2rpp_reverse,0.0,"[0, 1000.0]"
flux,EX_fruur_e_reverse,0.0,"[0, -0.0]"
flux,GALtex_reverse,0.0,"[0, 1000.0]"
flux,GALCTtex_reverse,0.0,"[0, 1000.0]"
flux,GALCTNtex_reverse,0.0,"[0, 1000.0]"
flux,GALTtex_reverse,0.0,"[0, 1000.0]"
flux,GALURtex_reverse,0.0,"[0, 1000.0]"
flux,ACACt2pp_reverse,0.0,"[0, 1000.0]"
flux,TKT2_reverse,0.43012792833708,"[0, 1000.0]"
flux,EX_ch4_e_reverse,0.0,"[0, -0.0]"
flux,GAMtex_reverse,0.0,"[0, 1000.0]"
flux,GBBTNtex_reverse,0.0,"[0, 1000.0]"
flux,ARBt2rpp_reverse,0.0,"[0, 1000.0]"
flux,CO2tpp_reverse,29.4622802598148,"[0, 1000.0]"
flux,DHAtpp_reverse,0.0,"[0, 1000.0]"
flux,ARGAGMt7pp_reverse,0.0,"[0, 1000.0]"
flux,ASNt2rpp_reverse,0.0,"[0, 1000.0]"
flux,HIStex_reverse,0.0,"[0, 1000.0]"
flux,HXAtex_reverse,0.0,"[0, 1000.0]"
flux,HYXNtex_reverse,0.0,"[0, 1000.0]"
flux,IDONtex_reverse,0.0,"[0, 1000.0]"
flux,ILEtex_reverse,0.0,"[0, 1000.0]"
flux,INSTtex_reverse,0.0,"[0, 1000.0]"
flux,INStex_reverse,0.0,"[0, 1000.0]"
flux,Ktex_reverse,0.0,"[0, 1000.0]"
flux,D_LACtex_reverse,0.0,"[0, 1000.0]"
flux,FRULYStex_reverse,0.0,"[0, 1000.0]"
flux,EX_fad_e_reverse,0.0,"[0, -0.0]"
flux,GALCTt2rpp_reverse,0.0,"[0, 1000.0]"
flux,ASPtex_reverse,0.0,"[0, 1000.0]"
flux,ACALDtpp_reverse,0.0,"[0, 1000.0]"
flux,ACt2rpp_reverse,0.00387228067723765,"[0, 1000.0]"
flux,EX_fe3dcit_e_reverse,0.0,"[0, -0.0]"
flux,EX_fe3hox_e_reverse,0.0,"[0, -0.0]"
flux,EX_fecrm_e_reverse,0.0,"[0, -0.0]"
flux,EX_feenter_e_reverse,0.0,"[0, -0.0]"
flux,EX_feoxam_e_reverse,0.0,"[0, -0.0]"
flux,EX_cbi_e_reverse,0.0,"[0, -0.0]"
flux,EX_arbtn_fe3_e_reverse,0.0,"[0, -0.0]"
flux,EX_cpgn_e_reverse,0.0,"[0, -0.0]"
flux,EX_adocbl_e_reverse,0.0,"[0, -0.0]"
flux,ATPS4rpp_reverse,0.0,"[0, 1000.0]"
flux,INDOLEtex_reverse,0.0,"[0, 1000.0]"
flux,L_LACtex_reverse,0.0,"[0, 1000.0]"
flux,ADEt2rpp_reverse,0.0,"[0, 1000.0]"
flux,ADNt2pp_copy2_reverse,0.0,"[0, 1000.0]"
flux,ALLTNt2rpp_reverse,0.0,"[0, 1000.0]"
flux,ECOAH8_reverse,0.0,"[0, 1000.0]"
flux,GUAtpp_reverse,0.0,"[0, 1000.0]"
flux,HYXNtpp_reverse,0.0,"[0, 1000.0]"
flux,GLCRtex_reverse,0.0,"[0, 1000.0]"
flux,GLCNtex_reverse,0.0,"[0, 1000.0]"
flux,GLCURtex_reverse,0.0,"[0, 1000.0]"
flux,GLNtex_reverse,0.0,"[0, 1000.0]"
flux,O2tex_reverse,0.0,"[0, 1000.0]"
flux,EX_ppa_e_reverse,0.0,"[0, -0.0]"
flux,OCTAtex_reverse,0.0,"[0, 1000.0]"
flux,ORNtex_reverse,0.0,"[0, 1000.0]"
flux,ECOAH5_reverse,0.0,"[0, 1000.0]"
flux,EX_ni2_e_reverse,0.000240297148654709,"[0, 1000.0]"
flux,EX_no_e_reverse,0.0,"[0, -0.0]"
flux,FUCtpp_reverse,0.0,"[0, 1000.0]"
flux,CYTDt2pp_copy2_reverse,0.0,"[0, 1000.0]"
flux,DDGLCNt2rpp_reverse,0.0,"[0, 1000.0]"
flux,RMNtex_reverse,0.0,"[0, 1000.0]"
flux,EX_meoh_e_reverse,0.0,"[0, -0.0]"
flux,PHEtex_reverse,0.0,"[0, 1000.0]"
flux,PItex_reverse,0.0,"[0, 1000.0]"
flux,EX_cu2_e_reverse,0.000527463400607395,"[0, 1000.0]"
flux,TRSARr_reverse,0.0,"[0, 1000.0]"
flux,EX_pheme_e_reverse,0.0,"[0, -0.0]"
flux,PNTOtex_reverse,0.0,"[0, 1000.0]"
flux,PPPNtex_reverse,0.0,"[0, 1000.0]"
flux,PPTtex_reverse,0.0,"[0, 1000.0]"
flux,PTRCtex_reverse,0.0,"[0, 1000.0]"
flux,PYRtex_reverse,0.0,"[0, 1000.0]"
flux,DSERtex_reverse,0.0,"[0, 1000.0]"
flux,SERtex_reverse,0.0,"[0, 1000.0]"
flux,SO4tex_reverse,0.0,"[0, 1000.0]"
flux,SPMDtex_reverse,0.0,"[0, 1000.0]"
flux,SUCCtex_reverse,0.0,"[0, 1000.0]"
flux,SUCRtex_reverse,0.0,"[0, 1000.0]"
flux,TARTRtex_reverse,0.0,"[0, 1000.0]"
flux,TAURtex_reverse,0.0,"[0, 1000.0]"
flux,THRtex_reverse,0.0,"[0, 1000.0]"
flux,THMDtex_reverse,0.0,"[0, 1000.0]"
flux,METDtex_reverse,0.0,"[0, 1000.0]"
flux,METtex_reverse,0.0,"[0, 1000.0]"
flux,MNLtex_reverse,0.0,"[0, 1000.0]"
flux,NAtex_reverse,0.0,"[0, 1000.0]"
flux,NACtex_reverse,0.0,"[0, 1000.0]"
flux,NH4tex_reverse,0.0,"[0, 1000.0]"
flux,BUTtex_reverse,0.0,"[0, 1000.0]"
flux,CHLtex_reverse,0.0,"[0, 1000.0]"
flux,CO2tex_reverse,29.4641051790273,"[0, 1000.0]"
flux,CRNtex_reverse,0.0,"[0, 1000.0]"
flux,DINStex_reverse,0.0,"[0, 1000.0]"
flux,DMStex_reverse,0.0,"[0, 1000.0]"
flux,CSNtex_reverse,0.0,"[0, 1000.0]"
flux,CYNTtex_reverse,0.0,"[0, 1000.0]"
flux,CYStex_reverse,0.0,"[0, 1000.0]"
flux,CYTDtex_reverse,0.0,"[0, 1000.0]"
flux,DCAtex_reverse,0.0,"[0, 1000.0]"
flux,DCYTtex_reverse,0.0,"[0, 1000.0]"
flux,DGSNtex_reverse,0.0,"[0, 1000.0]"
flux,LCTStex_reverse,0.0,"[0, 1000.0]"
flux,LEUtex_reverse,0.0,"[0, 1000.0]"
flux,LYStex_reverse,0.0,"[0, 1000.0]"
flux,LYXtex_reverse,0.0,"[0, 1000.0]"
flux,MANtex_reverse,0.0,"[0, 1000.0]"
flux,MAN6Ptex_reverse,0.0,"[0, 1000.0]"
flux,MELIBtex_reverse,0.0,"[0, 1000.0]"
flux,DMSOtex_reverse,0.0,"[0, 1000.0]"
flux,DURItex_reverse,0.0,"[0, 1000.0]"
flux,EX_mal__D_e_reverse,0.0,"[0, -0.0]"
flux,FRUtex_reverse,0.0,"[0, 1000.0]"
flux,FUCtex_reverse,0.0,"[0, 1000.0]"
flux,FUMtex_reverse,0.0,"[0, 1000.0]"
flux,ACACT5r_reverse,0.0,"[0, 1000.0]"
flux,FE2tex_reverse,0.0,"[0, 1000.0]"
flux,NMNtex_reverse,0.0,"[0, 1000.0]"
flux,NO2tex_reverse,0.0,"[0, 1000.0]"
flux,MTHFC_reverse,0.0,"[0, 1000.0]"
flux,MTHFD_reverse,0.0,"[0, 1000.0]"
flux,BUTt2rpp_reverse,0.0,"[0, 1000.0]"
flux,GDPtex_reverse,0.0,"[0, 1000.0]"
flux,EX_cobalt2_e_reverse,1.85988505150704e-05,"[0, 1000.0]"
flux,TMAtex_reverse,0.0,"[0, 1000.0]"
flux,TMAOtex_reverse,0.0,"[0, 1000.0]"
flux,TREtex_reverse,0.0,"[0, 1000.0]"
flux,ACACT6r_reverse,0.0,"[0, 1000.0]"
flux,TRPtex_reverse,0.0,"[0, 1000.0]"
flux,TSULtex_reverse,0.0,"[0, 1000.0]"
flux,TYRtex_reverse,0.0,"[0, 1000.0]"
flux,URAtex_reverse,0.0,"[0, 1000.0]"
flux,UREAtex_reverse,0.0,"[0, 1000.0]"
flux,URItex_reverse,0.0,"[0, 1000.0]"
flux,VALtex_reverse,0.0,"[0, 1000.0]"
flux,XANtex_reverse,0.0,"[0, 1000.0]"
flux,XYLtex_reverse,0.0,"[0, 1000.0]"
flux,ABUTtex_reverse,0.0,"[0, 1000.0]"
flux,GGGABADr_reverse,0.0,"[0, 1000.0]"
flux,EX_mso3_e_reverse,0.0,"[0, -0.0]"
flux,EX_23camp_e_reverse,0.0,"[0, -0.0]"
flux,EX_23cgmp_e_reverse,0.0,"[0, -0.0]"
flux,EX_23cump_e_reverse,0.0,"[0, -0.0]"
flux,EX_3amp_e_reverse,0.0,"[0, -0.0]"
flux,EX_3gmp_e_reverse,0.0,"[0, -0.0]"
flux,EX_3ump_e_reverse,0.0,"[0, -0.0]"
flux,EX_glyc__R_e_reverse,0.0,"[0, -0.0]"
flux,EX_eca4colipa_e_reverse,0.0,"[0, -0.0]"
flux,EX_sel_e_reverse,0.0,"[0, 1000.0]"
flux,EX_hg2_e_reverse,0.0,"[0, -0.0]"
flux,MALTATr_reverse,0.0,"[0, 1000.0]"
flux,23CAMPtex_reverse,0.0,"[0, 1000.0]"
flux,23CCMPtex_reverse,0.0,"[0, 1000.0]"
flux,23CUMPtex_reverse,0.0,"[0, 1000.0]"
flux,23CGMPtex_reverse,0.0,"[0, 1000.0]"
flux,3AMPtex_reverse,0.0,"[0, 1000.0]"
flux,3CMPtex_reverse,0.0,"[0, 1000.0]"
flux,ALAGLUE_reverse,0.0,"[0, 1000.0]"
flux,ETHSO3tex_reverse,0.0,"[0, 1000.0]"
flux,BUTSO3tex_reverse,0.0,"[0, 1000.0]"
flux,LIPOtex_reverse,0.0,"[0, 1000.0]"
flux,GALBDtex_reverse,0.0,"[0, 1000.0]"
flux,SULFACtex_reverse,0.0,"[0, 1000.0]"
flux,EX_sulfac_e_reverse,0.0,"[0, -0.0]"
flux,EX_butso3_e_reverse,0.0,"[0, -0.0]"
flux,EX_ethso3_e_reverse,0.0,"[0, -0.0]"
flux,NOtex_reverse,0.0,"[0, 1000.0]"
flux,NOtpp_reverse,0.0,"[0, 1000.0]"
flux,N2Otpp_reverse,0.0,"[0, 1000.0]"
flux,N2Otex_reverse,0.0,"[0, 1000.0]"
flux,CRNt2rpp_reverse,0.0,"[0, 1000.0]"
flux,CRNDt2rpp_reverse,0.0,"[0, 1000.0]"
flux,CTBTt2rpp_reverse,0.0,"[0, 1000.0]"
flux,PACALDt2rpp_reverse,0.0,"[0, 1000.0]"
flux,PEAMNtex_reverse,0.0,"[0, 1000.0]"
flux,PACALDtex_reverse,0.0,"[0, 1000.0]"
flux,CYANtex_reverse,0.0,"[0, 1000.0]"
flux,SO3tex_reverse,0.0,"[0, 1000.0]"
flux,TCYNTtex_reverse,0.0,"[0, 1000.0]"
flux,METSOX1tex_reverse,0.0,"[0, 1000.0]"
flux,METSOX2tex_reverse,0.0,"[0, 1000.0]"
flux,3UMPtex_reverse,0.0,"[0, 1000.0]"
flux,3GMPtex_reverse,0.0,"[0, 1000.0]"
flux,FALDtpp_reverse,0.0,"[0, 1000.0]"
flux,EX_tym_e_reverse,0.0,"[0, -0.0]"
flux,EX_imp_e_reverse,0.0,"[0, -0.0]"
flux,DOPAtex_reverse,0.0,"[0, 1000.0]"
flux,4HOXPACDtex_reverse,0.0,"[0, 1000.0]"
flux,ETHAtex_reverse,0.0,"[0, 1000.0]"
flux,G3PStex_reverse,0.0,"[0, 1000.0]"
flux,ACGAL1Ptex_reverse,0.0,"[0, 1000.0]"
flux,ACGALtex_reverse,0.0,"[0, 1000.0]"
flux,GLCUR1Ptex_reverse,0.0,"[0, 1000.0]"
flux,UDPGLCURtex_reverse,0.0,"[0, 1000.0]"
flux,ISETACtex_reverse,0.0,"[0, 1000.0]"
flux,UDPGtex_reverse,0.0,"[0, 1000.0]"
flux,UDPGALtex_reverse,0.0,"[0, 1000.0]"
flux,ACGAM1Ptex_reverse,0.0,"[0, 1000.0]"
flux,UACGAMtex_reverse,0.0,"[0, 1000.0]"
flux,UDPACGALtex_reverse,0.0,"[0, 1000.0]"
flux,CBLAT_reverse,0.0,"[0, 1000.0]"
flux,MSO3tex_reverse,0.0,"[0, 1000.0]"
flux,ARABDI_reverse,0.0,"[0, 1000.0]"
flux,GLYC2Ptex_reverse,0.0,"[0, 1000.0]"
flux,PSERtex_reverse,0.0,"[0, 1000.0]"
flux,R5Ptex_reverse,0.0,"[0, 1000.0]"
flux,THRPtex_reverse,0.0,"[0, 1000.0]"
flux,TYRPtex_reverse,0.0,"[0, 1000.0]"
flux,CITtex_reverse,0.0,"[0, 1000.0]"
flux,ACGAtex_reverse,0.0,"[0, 1000.0]"
flux,EX_cd2_e_reverse,0.0,"[0, -0.0]"
flux,IDONt2rpp_reverse,0.0,"[0, 1000.0]"
flux,G6Ptex_reverse,0.0,"[0, 1000.0]"
flux,MOBDtex_reverse,0.0,"[0, 1000.0]"
flux,NI2tex_reverse,0.0,"[0, 1000.0]"
flux,L_LACt2rpp_reverse,0.0,"[0, 1000.0]"
flux,EX_fe3hox_un_e_reverse,0.0,"[0, -0.0]"
flux,EX_23dappa_e_reverse,0.0,"[0, -0.0]"
flux,NH4tpp_reverse,0.0,"[0, 1000.0]"
flux,NO2t2rpp_reverse,0.0,"[0, 1000.0]"
flux,FRULYSDG_reverse,0.0,"[0, 1000.0]"
flux,PROt2rpp_reverse,0.0,"[0, 1000.0]"
flux,EX_enter_e_reverse,0.0,"[0, -0.0]"
flux,EX_fecrm_un_e_reverse,0.0,"[0, -0.0]"
flux,EX_cgly_e_reverse,0.0,"[0, -0.0]"
flux,EX_chtbs_e_reverse,0.0,"[0, -0.0]"
flux,EX_gmp_e_reverse,0.0,"[0, -0.0]"
flux,EX_h2o2_e_reverse,0.0,"[0, -0.0]"
flux,EX_ump_e_reverse,0.0,"[0, -0.0]"
flux,EX_pydam_e_reverse,0.0,"[0, -0.0]"
flux,H2O2tex_reverse,0.0,"[0, 1000.0]"
flux,ALLPI_reverse,0.0,"[0, 1000.0]"
flux,ALLULPE_reverse,0.0,"[0, 1000.0]"
flux,ADEtex_reverse,0.0,"[0, 1000.0]"
flux,ADNtex_reverse,0.0,"[0, 1000.0]"
flux,AGMtex_reverse,0.0,"[0, 1000.0]"
flux,ALAtex_reverse,0.0,"[0, 1000.0]"
flux,BALAtex_reverse,0.0,"[0, 1000.0]"
flux,DALAtex_reverse,0.0,"[0, 1000.0]"
flux,AMPtex_reverse,0.0,"[0, 1000.0]"
flux,ARBtex_reverse,0.0,"[0, 1000.0]"
flux,ARGtex_reverse,0.0,"[0, 1000.0]"
flux,ASCBtex_reverse,0.0,"[0, 1000.0]"
flux,MMETtex_reverse,0.0,"[0, 1000.0]"
flux,FE3tex_reverse,0.0,"[0, 1000.0]"
flux,MG2tex_reverse,0.0,"[0, 1000.0]"
flux,Zn2tex_reverse,0.0,"[0, 1000.0]"
flux,CD2tex_reverse,0.0,"[0, 1000.0]"
flux,GLUABUTt7pp_reverse,0.0,"[0, 1000.0]"
flux,GLUt2rpp_reverse,0.0,"[0, 1000.0]"
flux,GLYALDtpp_reverse,0.0,"[0, 1000.0]"
flux,EX_etha_e_reverse,0.0,"[0, -0.0]"
flux,DHPTPE_reverse,0.0,"[0, 1000.0]"
flux,ASO3tex_reverse,0.0,"[0, 1000.0]"
flux,MANGLYCtex_reverse,0.0,"[0, 1000.0]"
flux,EX_frulys_e_reverse,0.0,"[0, -0.0]"
flux,FRUURt2rpp_reverse,0.0,"[0, 1000.0]"
flux,FRUURtex_reverse,0.0,"[0, 1000.0]"
flux,GLYCAt2rpp_reverse,0.0,"[0, 1000.0]"
flux,GLYCAtex_reverse,0.0,"[0, 1000.0]"
flux,EX_enlipa_e_reverse,0.0,"[0, -0.0]"
flux,EX_hacolipa_e_reverse,0.0,"[0, -0.0]"
flux,FALDH2_reverse,0.0,"[0, 1000.0]"
flux,GLYCtpp_reverse,0.0,"[0, 1000.0]"
flux,H2Otpp_reverse,49.1098738302777,"[0, 1000.0]"
flux,HCINNMt2rpp_reverse,0.0,"[0, 1000.0]"
flux,HISt2rpp_reverse,0.0,"[0, 1000.0]"
flux,CBIAT_reverse,0.0,"[0, 1000.0]"
flux,COBALT2tex_reverse,0.0,"[0, 1000.0]"
flux,FALGTHLs_reverse,0.0,"[0, 1000.0]"
flux,DIMPtex_reverse,0.0,"[0, 1000.0]"
flux,GALURt2rpp_reverse,0.0,"[0, 1000.0]"
flux,GLCNt2rpp_reverse,0.0,"[0, 1000.0]"
flux,GLCRt2rpp_reverse,0.0,"[0, 1000.0]"
flux,GLCURt2rpp_reverse,0.0,"[0, 1000.0]"
flux,EX_h2o_e_reverse,0.0,"[0, 1000.0]"
flux,EX_ala__D_e_reverse,0.0,"[0, -0.0]"
flux,XTSNtex_reverse,0.0,"[0, 1000.0]"
flux,EX_hdca_e_reverse,0.0,"[0, -0.0]"
flux,EX_glcr_e_reverse,0.0,"[0, -0.0]"
flux,GLUDy_reverse,6.36271065449202,"[0, 1000.0]"
flux,UREAtpp_reverse,0.0,"[0, 1000.0]"
flux,PPPNt2rpp_reverse,0.0,"[0, 1000.0]"
flux,PTRCORNt7pp_reverse,0.0,"[0, 1000.0]"
flux,HG2tex_reverse,0.0,"[0, 1000.0]"
flux,EX_mnl_e_reverse,0.0,"[0, -0.0]"
flux,DADNtex_reverse,0.0,"[0, 1000.0]"
flux,DHAtex_reverse,0.0,"[0, 1000.0]"
flux,ETOHtex_reverse,0.0,"[0, 1000.0]"
flux,EX_asn__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_mal__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_no2_e_reverse,0.0,"[0, -0.0]"
flux,HACD3_reverse,0.0,"[0, 1000.0]"
flux,ACACtex_reverse,0.0,"[0, 1000.0]"
flux,ACNAMtex_reverse,0.0,"[0, 1000.0]"
flux,H2Stex_reverse,0.0,"[0, 1000.0]"
flux,E4PD_reverse,0.000331803493188704,"[0, 1000.0]"
flux,EX_nh4_e_reverse,8.03464018641754,"[0, 1000.0]"
flux,DADK_reverse,0.0,"[0, 1000.0]"
flux,EX_ddca_e_reverse,0.0,"[0, -0.0]"
flux,EX_r5p_e_reverse,0.0,"[0, -0.0]"
flux,EX_glyc2p_e_reverse,0.0,"[0, -0.0]"
flux,EX_malt_e_reverse,0.0,"[0, -0.0]"
flux,4PEPTtex_reverse,0.0,"[0, 1000.0]"
flux,EX_pnto__R_e_reverse,0.0,"[0, -0.0]"
flux,CRNCAR_reverse,0.0,"[0, 1000.0]"
flux,GLYCLTt2rpp_reverse,0.0,"[0, 1000.0]"
flux,HPPPNt2rpp_reverse,0.0,"[0, 1000.0]"
flux,DHFR_reverse,0.0,"[0, 1000.0]"
flux,EX_cit_e_reverse,0.0,"[0, -0.0]"
flux,TYRTA_reverse,0.10275418537164,"[0, 1000.0]"
flux,EX_gam_e_reverse,0.0,"[0, -0.0]"
flux,EX_inost_e_reverse,0.0,"[0, -0.0]"
flux,EX_mobd_e_reverse,5.2076781442197e-06,"[0, 1000.0]"
flux,EX_so4_e_reverse,0.187342501468201,"[0, 1000.0]"
flux,EX_phe__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_thr__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_uri_e_reverse,0.0,"[0, -0.0]"
flux,EX_halipa_e_reverse,0.0,"[0, -0.0]"
flux,EX_cmp_e_reverse,0.0,"[0, -0.0]"
flux,EX_malthx_e_reverse,0.0,"[0, -0.0]"
flux,PUNP4_reverse,0.0,"[0, 1000.0]"
flux,AMAOTr_reverse,0.0,"[0, 1000.0]"
flux,EX_csn_e_reverse,0.0,"[0, -0.0]"
flux,EX_etoh_e_reverse,0.0,"[0, -0.0]"
flux,EX_his__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_k_e_reverse,0.145214617143525,"[0, 1000.0]"
flux,EX_na1_e_reverse,0.0,"[0, 1000.0]"
flux,ARGORNt7pp_reverse,0.0,"[0, 1000.0]"
flux,EX_dmso_e_reverse,0.0,"[0, -0.0]"
flux,EX_12ppd__S_e_reverse,0.0,"[0, -0.0]"
flux,EX_pppn_e_reverse,0.0,"[0, -0.0]"
flux,EX_acgam1p_e_reverse,0.0,"[0, -0.0]"
flux,EX_galt_e_reverse,0.0,"[0, -0.0]"
flux,CU2tex_reverse,0.0,"[0, 1000.0]"
flux,GLCATr_reverse,0.0,"[0, 1000.0]"
flux,ALAALAr_reverse,0.0,"[0, 1000.0]"
flux,CLtex_reverse,0.0,"[0, 1000.0]"
flux,ACACT1r_reverse,0.0,"[0, 1000.0]"
flux,EX_glcur1p_e_reverse,0.0,"[0, -0.0]"
flux,EX_thrp_e_reverse,0.0,"[0, -0.0]"
flux,EX_pydxn_e_reverse,0.0,"[0, -0.0]"
flux,SUCOAS_reverse,0.0,"[0, 1000.0]"
flux,GALKr_reverse,0.0,"[0, 1000.0]"
flux,YUMPS_reverse,0.0,"[0, 1000.0]"
flux,EX_cys__L_e_reverse,0.0,"[0, -0.0]"
flux,EX_gsn_e_reverse,0.0,"[0, -0.0]"
flux,EX_orot_e_reverse,0.0,"[0, -0.0]"
flux,ADSL1r_reverse,0.0,"[0, 1000.0]"
flux,AICART_reverse,0.0,"[0, 1000.0]"
flux,PROtex_reverse,0.0,"[0, 1000.0]"
flux,SBTtex_reverse,0.0,"[0, 1000.0]"
flux,PGM_reverse,16.9316625717865,"[0, 1000.0]"
flux,TPI_reverse,0.0,"[0, 1000.0]"
flux,RPI_reverse,0.547440301953148,"[0, 1000.0]"
flux,PERD_reverse,0.000331803493188704,"[0, 1000.0]"
flux,AKGtex_reverse,0.0,"[0, 1000.0]"
